id,user_id,value,unit,device_id,original_id,captured_at,height,devicetype_id,latitude,longitude,city,p_lowinc,pct_minority,p_edu_lths,p_emp_stat_unemployed,lifeexp,per_cap_inc,raw_e_diesel,raw_e_cancer,raw_e_resp,raw_e_traffic,raw_e_npl,raw_e_rmp,raw_e_tsdf,raw_e_o3,raw_e_pm25,raw_e_rsei_air,totalpop,num_airpoll,raw_hi_asthma,raw_hi_cancer,raw_ci_fire,raw_ci_fire30
130893407,304,32,cpm,300172,130893407,2019-01-11 07:21:09+00:00,112,lnd_7318c,34.111767,-118.255486,Los Angeles,32,58,16,8,79,44261,0.43,33,0.47,1000,0.46,0.15,10,69.8,10.4,820,306740,12,8.7,4.9,20%,28%
130191882,304,2.8,celcius,300179,130191882,2019-01-02 07:08:20+00:00,113,"DeviceID:30017,Temperature:2.8,Battery Voltage:3.858297",34.111824,-118.255531,Los Angeles,32,58,16,8,79,44289,0.429,33,0.46,1000,0.46,0.15,10,69.8,10.4,820,306164,12,8.7,4.9,20%,28%
130536188,304,38,cpm,300172,130536188,2019-01-07 10:04:46+00:00,114,lnd_7318c,34.111797,-118.255486,Los Angeles,32,58,16,8,79,44289,0.43,33,0.47,1000,0.46,0.15,10,69.8,10.4,820,306914,12,8.7,4.9,20%,28%
130793391,304,37,cpm,300171,130793391,2019-01-08 14:49:46+00:00,114,lnd_7318u,34.111797,-118.255486,Los Angeles,32,58,16,8,79,44289,0.43,33,0.47,1000,0.46,0.15,10,69.8,10.4,820,306914,12,8.7,4.9,20%,28%
131001732,304,31,cpm,300172,131001732,2019-01-14 04:51:09+00:00,103,lnd_7318c,34.111805,-118.255501,Los Angeles,32,58,16,8,79,44289,0.43,33,0.46,1100,0.46,0.15,10,69.8,10.4,820,307103,12,8.7,4.9,20%,28%
131003308,304,29,cpm,300172,131003308,2019-01-14 05:51:09+00:00,103,lnd_7318c,34.111805,-118.255501,Los Angeles,32,58,16,8,79,44289,0.43,33,0.46,1100,0.46,0.15,10,69.8,10.4,820,307103,12,8.7,4.9,20%,28%
131689719,304,29,cpm,300172,131689719,2019-01-25 03:26:54+00:00,96,lnd_7318c,34.111794,-118.255547,Los Angeles,32,58,16,8,79,44289,0.43,33,0.46,1000,0.46,0.15,10,69.8,10.4,820,306605,12,8.7,4.9,20%,28%
131735117,304,34,cpm,300171,131735117,2019-01-25 15:26:54+00:00,96,lnd_7318u,34.111794,-118.255547,Los Angeles,32,58,16,8,79,44289,0.43,33,0.46,1000,0.46,0.15,10,69.8,10.4,820,306605,12,8.7,4.9,20%,28%
131771213,304,37,cpm,300171,131771213,2019-01-26 13:56:54+00:00,96,lnd_7318u,34.111794,-118.255547,Los Angeles,32,58,16,8,79,44289,0.43,33,0.46,1000,0.46,0.15,10,69.8,10.4,820,306605,12,8.7,4.9,20%,28%
131780886,304,30,cpm,300172,131780886,2019-01-26 20:41:54+00:00,96,lnd_7318c,34.111794,-118.255547,Los Angeles,32,58,16,8,79,44289,0.43,33,0.46,1000,0.46,0.15,10,69.8,10.4,820,306605,12,8.7,4.9,20%,28%
131853858,304,32,cpm,300171,131853858,2019-01-28 18:26:54+00:00,105,lnd_7318u,34.111813,-118.255585,Los Angeles,32,58,16,8,79,44289,0.43,33,0.46,1000,0.46,0.15,10,69.8,10.4,820,306339,12,8.7,4.9,20%,28%
130510742,304,12.2,celcius,300179,130510742,2019-01-06 18:04:46+00:00,114,"DeviceID:30017,Temperature:12.2,Battery Voltage:3.787594",34.111797,-118.255486,Los Angeles,32,58,16,8,79,44289,0.43,33,0.47,1000,0.46,0.15,10,69.8,10.4,820,306914,12,8.7,4.9,20%,28%
131778915,304,37,cpm,300171,131778915,2019-01-26 19:11:54+00:00,96,lnd_7318u,34.111794,-118.255547,Los Angeles,32,58,16,8,79,44289,0.43,33,0.46,1000,0.46,0.15,10,69.8,10.4,820,306605,12,8.7,4.9,20%,28%
131778921,304,31,cpm,300172,131778921,2019-01-26 19:11:54+00:00,96,lnd_7318c,34.111794,-118.255547,Los Angeles,32,58,16,8,79,44289,0.43,33,0.46,1000,0.46,0.15,10,69.8,10.4,820,306605,12,8.7,4.9,20%,28%
131803923,304,7.6,celcius,300179,131803923,2019-01-27 10:26:54+00:00,105,"DeviceID:30017,Temperature:7.6",34.111813,-118.255585,Los Angeles,32,58,16,8,79,44289,0.43,33,0.46,1000,0.46,0.15,10,69.8,10.4,820,306339,12,8.7,4.9,20%,28%
130169652,304,35,cpm,300172,130169652,2019-01-01 16:38:20+00:00,113,lnd_7318c,34.111824,-118.255531,Los Angeles,32,58,16,8,79,44289,0.429,33,0.46,1000,0.46,0.15,10,69.8,10.4,820,306164,12,8.7,4.9,20%,28%
130530330,304,11.6,celcius,300179,130530330,2019-01-07 07:05:31+00:00,114,"DeviceID:30017,Temperature:11.6,Battery Voltage:3.864000",34.111797,-118.255486,Los Angeles,32,58,16,8,79,44289,0.43,33,0.47,1000,0.46,0.15,10,69.8,10.4,820,306914,12,8.7,4.9,20%,28%
130768181,304,26.1,celcius,300179,130768181,2019-01-07 22:04:46+00:00,114,"DeviceID:30017,Temperature:26.1,Battery Voltage:3.895422",34.111797,-118.255486,Los Angeles,32,58,16,8,79,44289,0.43,33,0.47,1000,0.46,0.15,10,69.8,10.4,820,306914,12,8.7,4.9,20%,28%
131023808,304,38,cpm,300171,131023808,2019-01-14 19:36:09+00:00,94,lnd_7318u,34.111855,-118.255547,Los Angeles,32,58,16,8,79,44348,0.429,33,0.46,1000,0.46,0.15,10,69.8,10.4,820,306702,12,8.7,4.9,20%,28%
130986424,304,36,cpm,300171,130986424,2019-01-13 19:21:09+00:00,113,lnd_7318u,34.111744,-118.255516,Los Angeles,32,58,16,8,79,44261,0.43,33,0.47,1000,0.46,0.15,10,69.8,10.4,820,306782,12,8.7,4.9,20%,28%
130912005,304,29,cpm,300172,130912005,2019-01-11 19:06:09+00:00,112,lnd_7318c,34.111767,-118.255486,Los Angeles,32,58,16,8,79,44261,0.43,33,0.47,1000,0.46,0.15,10,69.8,10.4,820,306740,12,8.7,4.9,20%,28%
130995951,304,37,cpm,300171,130995951,2019-01-14 01:36:09+00:00,103,lnd_7318u,34.111805,-118.255501,Los Angeles,32,58,16,8,79,44289,0.43,33,0.46,1100,0.46,0.15,10,69.8,10.4,820,307103,12,8.7,4.9,20%,28%
130986428,304,32,cpm,300172,130986428,2019-01-13 19:06:09+00:00,113,lnd_7318c,34.111744,-118.255516,Los Angeles,32,58,16,8,79,44261,0.43,33,0.47,1000,0.46,0.15,10,69.8,10.4,820,306782,12,8.7,4.9,20%,28%
130910153,304,15.8,celcius,300179,130910153,2019-01-11 18:36:46+00:00,112,"DeviceID:30017,Temperature:15.8,Battery Voltage:3.880985",34.111767,-118.255486,Los Angeles,32,58,16,8,79,44261,0.43,33,0.47,1000,0.46,0.15,10,69.8,10.4,820,306740,12,8.7,4.9,20%,28%
131697298,304,36,cpm,300171,131697298,2019-01-25 08:26:54+00:00,96,lnd_7318u,34.111794,-118.255547,Los Angeles,32,58,16,8,79,44289,0.43,33,0.46,1000,0.46,0.15,10,69.8,10.4,820,306605,12,8.7,4.9,20%,28%
132256242,304,34,cpm,300171,132256242,2019-02-05 07:23:01+00:00,226,lnd_7318u,34.112179,-118.255325,Los Angeles,32,58,16,8,79,44489,0.428,33,0.46,1000,0.46,0.15,10,69.8,10.4,820,304970,12,8.7,4.9,21%,28%
133291290,304,27.6,celcius,300179,133291290,2019-02-21 19:56:11+00:00,117,"DeviceID:30017,Temperature:27.6",34.111752,-118.255516,Los Angeles,32,58,16,8,79,44261,0.43,33,0.47,1000,0.46,0.15,10,69.8,10.4,820,306876,12,8.7,4.9,20%,28%
133285173,304,6.9,celcius,300179,133285173,2019-02-21 16:11:11+00:00,117,"DeviceID:30017,Temperature:6.9,Battery Voltage:3.875266",34.111752,-118.255516,Los Angeles,32,58,16,8,79,44261,0.43,33,0.47,1000,0.46,0.15,10,69.8,10.4,820,306876,12,8.7,4.9,20%,28%
132664894,304,12.2,celcius,300179,132664894,2019-02-14 06:28:48+00:00,99,"DeviceID:30017,Temperature:12.2,Battery Voltage:3.885313",34.111778,-118.255569,Los Angeles,32,58,16,8,79,44289,0.43,33,0.46,1000,0.46,0.15,10,69.8,10.4,820,306554,12,8.7,4.9,20%,28%
133190862,304,30,cpm,300172,133190862,2019-02-19 04:53:48+00:00,111,lnd_7318c,34.111824,-118.255516,Los Angeles,32,58,16,8,79,44289,0.429,33,0.46,1000,0.46,0.15,10,69.8,10.4,820,306237,12,8.7,4.9,20%,28%
133190861,304,35,cpm,300172,133190861,2019-02-19 04:33:48+00:00,111,lnd_7318c,34.111824,-118.255516,Los Angeles,32,58,16,8,79,44289,0.429,33,0.46,1000,0.46,0.15,10,69.8,10.4,820,306237,12,8.7,4.9,20%,28%
132629471,304,33,cpm,300171,132629471,2019-02-13 07:01:23+00:00,104,lnd_7318u,34.11171,-118.2556,Los Angeles,32,58,16,8,79,44261,0.43,33,0.47,1000,0.45,0.15,10,69.8,10.4,820,307514,12,8.7,4.9,20%,28%
132638654,304,34,cpm,300172,132638654,2019-02-13 12:21:23+00:00,104,lnd_7318c,34.11171,-118.2556,Los Angeles,32,58,16,8,79,44261,0.43,33,0.47,1000,0.45,0.15,10,69.8,10.4,820,307514,12,8.7,4.9,20%,28%
133414552,304,30,cpm,300171,133414552,2019-02-24 23:46:11+00:00,92,lnd_7318u,34.111713,-118.255569,Los Angeles,32,58,16,8,79,44261,0.43,33,0.46,1000,0.45,0.15,10,69.8,10.4,820,307222,12,8.7,4.9,20%,28%
133418425,304,31,cpm,300171,133418425,2019-02-25 01:26:11+00:00,92,lnd_7318u,34.111713,-118.255569,Los Angeles,32,58,16,8,79,44261,0.43,33,0.46,1000,0.45,0.15,10,69.8,10.4,820,307222,12,8.7,4.9,20%,28%
133418440,304,16.4,celcius,300179,133418440,2019-02-25 01:36:11+00:00,92,"DeviceID:30017,Temperature:16.4,Battery Voltage:3.951922",34.111713,-118.255569,Los Angeles,32,58,16,8,79,44261,0.43,33,0.46,1000,0.45,0.15,10,69.8,10.4,820,307222,12,8.7,4.9,20%,28%
133479553,304,4.1,celcius,300179,133479553,2019-02-26 14:41:11+00:00,92,"DeviceID:30017,Temperature:4.1,Battery Voltage:3.888328",34.111713,-118.255569,Los Angeles,32,58,16,8,79,44261,0.43,33,0.46,1000,0.45,0.15,10,69.8,10.4,820,307222,12,8.7,4.9,20%,28%
132581490,304,36,cpm,300171,132581490,2019-02-11 23:21:23+00:00,121,lnd_7318u,34.111752,-118.255501,Los Angeles,32,58,16,8,79,44261,0.43,33,0.47,1000,0.46,0.15,10,69.8,10.4,820,306949,12,8.7,4.9,20%,28%
132799501,304,29,cpm,300172,132799501,2019-02-15 10:58:48+00:00,149,lnd_7318c,34.112038,-118.255417,Los Angeles,32,58,16,8,79,44418,0.429,33,0.46,1000,0.46,0.15,10,69.8,10.4,820,305212,12,8.7,4.9,20%,28%
132909061,304,35,cpm,300171,132909061,2019-02-18 08:43:48+00:00,111,lnd_7318u,34.111824,-118.255516,Los Angeles,32,58,16,8,79,44289,0.429,33,0.46,1000,0.46,0.15,10,69.8,10.4,820,306237,12,8.7,4.9,20%,28%
133304433,304,7.1,celcius,300179,133304433,2019-02-22 04:26:11+00:00,117,"DeviceID:30017,Temperature:7.1",34.111752,-118.255516,Los Angeles,32,58,16,8,79,44261,0.43,33,0.47,1000,0.46,0.15,10,69.8,10.4,820,306876,12,8.7,4.9,20%,28%
133351686,304,33,cpm,300172,133351686,2019-02-23 08:26:11+00:00,117,lnd_7318c,34.111752,-118.255516,Los Angeles,32,58,16,8,79,44261,0.43,33,0.47,1000,0.46,0.15,10,69.8,10.4,820,306876,12,8.7,4.9,20%,28%
132829978,304,27,cpm,300171,132829978,2019-02-16 07:14:23+00:00,126,lnd_7318u,34.112038,-118.255417,Los Angeles,32,58,16,8,79,44418,0.429,33,0.46,1000,0.46,0.15,10,69.8,10.4,820,305212,12,8.7,4.9,20%,28%
132543633,304,37,cpm,300171,132543633,2019-02-11 05:06:23+00:00,121,lnd_7318u,34.111752,-118.255501,Los Angeles,32,58,16,8,79,44261,0.43,33,0.47,1000,0.46,0.15,10,69.8,10.4,820,306949,12,8.7,4.9,20%,28%
132545574,304,33,cpm,300171,132545574,2019-02-11 05:51:23+00:00,121,lnd_7318u,34.111752,-118.255501,Los Angeles,32,58,16,8,79,44261,0.43,33,0.47,1000,0.46,0.15,10,69.8,10.4,820,306949,12,8.7,4.9,20%,28%
132575826,304,35,cpm,300172,132575826,2019-02-11 19:31:23+00:00,121,lnd_7318c,34.111752,-118.255501,Los Angeles,32,58,16,8,79,44261,0.43,33,0.47,1000,0.46,0.15,10,69.8,10.4,820,306949,12,8.7,4.9,20%,28%
133232045,304,34,cpm,300171,133232045,2019-02-20 06:23:48+00:00,115,lnd_7318u,34.111748,-118.255531,Los Angeles,32,58,16,8,79,44261,0.43,33,0.46,1000,0.45,0.15,10,69.8,10.4,820,307569,12,8.7,4.9,20%,28%
132712595,304,30,cpm,300172,132712595,2019-02-14 12:28:48+00:00,109,lnd_7318c,34.111729,-118.255516,Los Angeles,32,58,16,8,79,44261,0.43,33,0.47,1000,0.46,0.15,10,69.8,10.4,820,306857,12,8.7,4.9,20%,28%
133387128,304,31,cpm,300171,133387128,2019-02-24 07:06:56+00:00,92,lnd_7318u,34.111713,-118.255569,Los Angeles,32,58,16,8,79,44261,0.43,33,0.46,1000,0.45,0.15,10,69.8,10.4,820,307222,12,8.7,4.9,20%,28%
133448924,304,33,cpm,300171,133448924,2019-02-25 19:56:11+00:00,92,lnd_7318u,34.111713,-118.255569,Los Angeles,32,58,16,8,79,44261,0.43,33,0.46,1000,0.45,0.15,10,69.8,10.4,820,307222,12,8.7,4.9,20%,28%
134274891,304,32,cpm,300172,134274891,2019-03-17 07:22:46+00:00,110,lnd_7318c,34.111809,-118.255486,Los Angeles,32,58,16,8,79,44289,0.43,33,0.46,1100,0.46,0.15,10,69.8,10.4,820,307103,12,8.7,4.9,20%,28%
134582920,304,33,cpm,300171,134582920,2019-03-21 15:23:31+00:00,114,lnd_7318u,34.111771,-118.255531,Los Angeles,32,58,16,8,79,44289,0.43,33,0.46,1000,0.45,0.15,10,69.8,10.4,820,307845,12,8.7,4.9,20%,28%
134261486,304,31,cpm,300171,134261486,2019-03-16 21:32:46+00:00,102,lnd_7318u,34.11174,-118.255501,Los Angeles,32,58,16,8,79,44261,0.43,33,0.47,1000,0.46,0.15,10,69.8,10.4,820,306855,12,8.7,4.9,20%,28%
134483146,304,34,cpm,300172,134483146,2019-03-18 13:52:46+00:00,96,lnd_7318c,34.111755,-118.255486,Los Angeles,32,58,16,8,79,44261,0.43,33,0.47,1000,0.46,0.15,10,69.8,10.4,820,306949,12,8.7,4.9,20%,28%
134486792,304,37,cpm,300171,134486792,2019-03-18 15:37:46+00:00,96,lnd_7318u,34.111755,-118.255486,Los Angeles,32,58,16,8,79,44261,0.43,33,0.47,1000,0.46,0.15,10,69.8,10.4,820,306949,12,8.7,4.9,20%,28%
134128430,304,38,cpm,300171,134128430,2019-03-13 02:07:54+00:00,108,lnd_7318u,34.111744,-118.255531,Los Angeles,32,58,16,8,79,44261,0.43,33,0.47,1000,0.45,0.15,10,69.8,10.4,820,307517,12,8.7,4.9,20%,28%
134083236,304,26.1,celcius,300179,134083236,2019-03-11 20:17:54+00:00,108,"DeviceID:30017,Temperature:26.1",34.111744,-118.255531,Los Angeles,32,58,16,8,79,44261,0.43,33,0.47,1000,0.45,0.15,10,69.8,10.4,820,307517,12,8.7,4.9,20%,28%
134479894,304,12.7,celcius,300179,134479894,2019-03-18 10:52:46+00:00,96,"DeviceID:30017,Temperature:12.7",34.111755,-118.255486,Los Angeles,32,58,16,8,79,44261,0.43,33,0.47,1000,0.46,0.15,10,69.8,10.4,820,306949,12,8.7,4.9,20%,28%
134100708,304,15.8,celcius,300179,134100708,2019-03-12 07:57:54+00:00,108,"DeviceID:30017,Temperature:15.8",34.111744,-118.255531,Los Angeles,32,58,16,8,79,44261,0.43,33,0.47,1000,0.45,0.15,10,69.8,10.4,820,307517,12,8.7,4.9,20%,28%
134491477,304,29,cpm,300172,134491477,2019-03-18 19:52:46+00:00,96,lnd_7318c,34.111755,-118.255486,Los Angeles,32,58,16,8,79,44261,0.43,33,0.47,1000,0.46,0.15,10,69.8,10.4,820,306949,12,8.7,4.9,20%,28%
134483468,304,35,cpm,300171,134483468,2019-03-18 14:38:31+00:00,96,lnd_7318u,34.111755,-118.255486,Los Angeles,32,58,16,8,79,44261,0.43,33,0.47,1000,0.46,0.15,10,69.8,10.4,820,306949,12,8.7,4.9,20%,28%
134489858,304,30,cpm,300172,134489858,2019-03-18 18:22:46+00:00,96,lnd_7318c,34.111755,-118.255486,Los Angeles,32,58,16,8,79,44261,0.43,33,0.47,1000,0.46,0.15,10,69.8,10.4,820,306949,12,8.7,4.9,20%,28%
135106667,304,35,cpm,300171,135106667,2019-03-29 08:24:00+00:00,103,lnd_7318u,34.111767,-118.255501,Los Angeles,32,58,16,8,79,44261,0.43,33,0.47,1000,0.46,0.15,10,69.8,10.4,820,307114,12,8.7,4.9,20%,28%
134255170,304,40,cpm,300171,134255170,2019-03-16 17:43:26+00:00,102,lnd_7318u,34.11174,-118.255501,Los Angeles,32,58,16,8,79,44261,0.43,33,0.47,1000,0.46,0.15,10,69.8,10.4,820,306855,12,8.7,4.9,20%,28%
134261495,304,34,cpm,300172,134261495,2019-03-16 21:42:46+00:00,102,lnd_7318c,34.11174,-118.255501,Los Angeles,32,58,16,8,79,44261,0.43,33,0.47,1000,0.46,0.15,10,69.8,10.4,820,306855,12,8.7,4.9,20%,28%
134588928,304,30,cpm,300172,134588928,2019-03-21 19:03:23+00:00,108,lnd_7318c,34.111736,-118.255501,Los Angeles,32,58,16,8,79,44261,0.43,33,0.47,1000,0.46,0.15,10,69.8,10.4,820,306855,12,8.7,4.9,20%,28%
134271626,304,14.9,celcius,300179,134271626,2019-03-17 05:43:18+00:00,110,"DeviceID:30017,Temperature:14.9",34.111809,-118.255486,Los Angeles,32,58,16,8,79,44289,0.43,33,0.46,1100,0.46,0.15,10,69.8,10.4,820,307103,12,8.7,4.9,20%,28%
133876802,304,38,cpm,300171,133876802,2019-03-06 17:30:34+00:00,98,lnd_7318u,34.111801,-118.255615,Los Angeles,32,58,16,8,79,44289,0.43,33,0.46,1000,0.46,0.15,10,69.8,10.4,820,306790,12,8.7,4.9,20%,28%
134271619,304,30,cpm,300172,134271619,2019-03-17 05:43:18+00:00,110,lnd_7318c,34.111809,-118.255486,Los Angeles,32,58,16,8,79,44289,0.43,33,0.46,1100,0.46,0.15,10,69.8,10.4,820,307103,12,8.7,4.9,20%,28%
134273313,304,13.8,celcius,300179,134273313,2019-03-17 06:42:46+00:00,110,"DeviceID:30017,Temperature:13.8",34.111809,-118.255486,Los Angeles,32,58,16,8,79,44289,0.43,33,0.46,1100,0.46,0.15,10,69.8,10.4,820,307103,12,8.7,4.9,20%,28%
134282888,304,31,cpm,300172,134282888,2019-03-17 14:08:16+00:00,110,lnd_7318c,34.111809,-118.255486,Los Angeles,32,58,16,8,79,44289,0.43,33,0.46,1100,0.46,0.15,10,69.8,10.4,820,307103,12,8.7,4.9,20%,28%
134294041,304,34,cpm,300171,134294041,2019-03-17 22:12:46+00:00,110,lnd_7318u,34.111809,-118.255486,Los Angeles,32,58,16,8,79,44289,0.43,33,0.46,1100,0.46,0.15,10,69.8,10.4,820,307103,12,8.7,4.9,20%,28%
135166428,304,35,cpm,300171,135166428,2019-03-29 17:44:00+00:00,103,lnd_7318u,34.111767,-118.255501,Los Angeles,32,58,16,8,79,44261,0.43,33,0.47,1000,0.46,0.15,10,69.8,10.4,820,307114,12,8.7,4.9,20%,28%
134279662,304,10.6,celcius,300179,134279662,2019-03-17 10:32:46+00:00,110,"DeviceID:30017,Temperature:10.6,Battery Voltage:3.904094",34.111809,-118.255486,Los Angeles,32,58,16,8,79,44289,0.43,33,0.46,1100,0.46,0.15,10,69.8,10.4,820,307103,12,8.7,4.9,20%,28%
135104970,304,32,cpm,300172,135104970,2019-03-29 07:34:00+00:00,103,lnd_7318c,34.111767,-118.255501,Los Angeles,32,58,16,8,79,44261,0.43,33,0.47,1000,0.46,0.15,10,69.8,10.4,820,307114,12,8.7,4.9,20%,28%
135484996,304,23.9,celcius,300179,135484996,2019-04-07 16:09:51+00:00,56,"DeviceID:30017,Temperature:23.9",34.111923,-118.255516,Los Angeles,32,58,16,8,79,44348,0.429,33,0.46,1000,0.46,0.15,10,69.8,10.4,820,305608,12,8.7,4.9,20%,28%
135509690,304,14.2,celcius,300179,135509690,2019-04-08 10:39:51+00:00,55,"DeviceID:30017,Temperature:14.2",34.111919,-118.255516,Los Angeles,32,58,16,8,79,44348,0.429,33,0.46,1000,0.46,0.15,10,69.8,10.4,820,305608,12,8.7,4.9,20%,28%
135788791,304,36,cpm,300171,135788791,2019-04-16 17:28:42+00:00,104,lnd_7318u,34.111774,-118.25547,Los Angeles,32,58,16,8,79,44289,0.43,33,0.47,1000,0.46,0.15,10,69.8,10.4,820,306914,12,8.7,4.9,20%,28%
135358997,304,36,cpm,300171,135358997,2019-04-04 00:24:00+00:00,103,lnd_7318u,34.111584,-118.255745,Los Angeles,32,58,16,8,79,44054,0.431,33,0.47,1100,0.45,0.15,10,69.7,10.4,820,308160,12,8.7,4.8,20%,28%
135360743,304,31,cpm,300171,135360743,2019-04-04 01:24:00+00:00,103,lnd_7318u,34.111584,-118.255745,Los Angeles,32,58,16,8,79,44054,0.431,33,0.47,1100,0.45,0.15,10,69.7,10.4,820,308160,12,8.7,4.8,20%,28%
135382141,304,40,cpm,300171,135382141,2019-04-04 16:29:00+00:00,103,lnd_7318u,34.111584,-118.255745,Los Angeles,32,58,16,8,79,44054,0.431,33,0.47,1100,0.45,0.15,10,69.7,10.4,820,308160,12,8.7,4.8,20%,28%
135385419,304,39,cpm,300171,135385419,2019-04-04 18:54:00+00:00,103,lnd_7318u,34.111584,-118.255745,Los Angeles,32,58,16,8,79,44054,0.431,33,0.47,1100,0.45,0.15,10,69.7,10.4,820,308160,12,8.7,4.8,20%,28%
135394107,304,22,celcius,300179,135394107,2019-04-05 00:59:51+00:00,91,"DeviceID:30017,Temperature:22.0,Battery Voltage:3.968531",34.111694,-118.255547,Los Angeles,32,58,16,8,79,44261,0.43,33,0.46,1000,0.45,0.15,10,69.8,10.4,820,307403,12,8.7,4.9,20%,28%
135397602,304,15.4,celcius,300179,135397602,2019-04-05 03:50:33+00:00,91,"DeviceID:30017,Temperature:15.4",34.111694,-118.255547,Los Angeles,32,58,16,8,79,44261,0.43,33,0.46,1000,0.45,0.15,10,69.8,10.4,820,307403,12,8.7,4.9,20%,28%
137073509,304,33,cpm,300172,137073509,2019-04-24 21:05:04+00:00,119,lnd_7318c,34.11174,-118.255531,Los Angeles,32,58,16,8,79,44261,0.43,33,0.47,1000,0.45,0.15,10,69.8,10.4,820,307517,12,8.7,4.9,20%,28%
137324352,304,16.7,celcius,300179,137324352,2019-04-25 09:24:34+00:00,119,"DeviceID:30017,Temperature:16.7",34.11174,-118.255531,Los Angeles,32,58,16,8,79,44261,0.43,33,0.47,1000,0.45,0.15,10,69.8,10.4,820,307517,12,8.7,4.9,20%,28%
137335418,304,35,cpm,300171,137335418,2019-04-25 18:34:34+00:00,119,lnd_7318u,34.11174,-118.255531,Los Angeles,32,58,16,8,79,44261,0.43,33,0.47,1000,0.45,0.15,10,69.8,10.4,820,307517,12,8.7,4.9,20%,28%
135611606,304,29,cpm,300172,135611606,2019-04-11 14:20:26+00:00,108,lnd_7318c,34.111809,-118.255585,Los Angeles,32,58,16,8,79,44289,0.43,33,0.46,1000,0.46,0.15,10,69.8,10.4,820,306339,12,8.7,4.9,20%,28%
135618114,304,36,cpm,300171,135618114,2019-04-11 18:59:51+00:00,108,lnd_7318u,34.111809,-118.255585,Los Angeles,32,58,16,8,79,44289,0.43,33,0.46,1000,0.46,0.15,10,69.8,10.4,820,306339,12,8.7,4.9,20%,28%
135618120,304,31,cpm,300172,135618120,2019-04-11 18:09:51+00:00,108,lnd_7318c,34.111809,-118.255585,Los Angeles,32,58,16,8,79,44289,0.43,33,0.46,1000,0.46,0.15,10,69.8,10.4,820,306339,12,8.7,4.9,20%,28%
135618117,304,38,cpm,300171,135618117,2019-04-11 18:29:51+00:00,108,lnd_7318u,34.111809,-118.255585,Los Angeles,32,58,16,8,79,44289,0.43,33,0.46,1000,0.46,0.15,10,69.8,10.4,820,306339,12,8.7,4.9,20%,28%
137422738,304,32,cpm,300172,137422738,2019-04-29 12:12:24+00:00,100,lnd_7318c,34.111843,-118.25544,Los Angeles,32,58,16,8,79,44348,0.43,33,0.46,1100,0.46,0.15,10,69.8,10.4,820,306823,12,8.7,4.9,20%,28%
135439419,304,32,cpm,300172,135439419,2019-04-06 07:49:51+00:00,109,lnd_7318c,34.111755,-118.255516,Los Angeles,32,58,16,8,79,44261,0.43,33,0.47,1000,0.46,0.15,10,69.8,10.4,820,306876,12,8.7,4.9,20%,28%
135757202,304,39,cpm,300171,135757202,2019-04-16 03:58:42+00:00,104,lnd_7318u,34.111774,-118.25547,Los Angeles,32,58,16,8,79,44289,0.43,33,0.47,1000,0.46,0.15,10,69.8,10.4,820,306914,12,8.7,4.9,20%,28%
135758853,304,13.1,celcius,300179,135758853,2019-04-16 05:49:18+00:00,104,"DeviceID:30017,Temperature:13.1",34.111774,-118.25547,Los Angeles,32,58,16,8,79,44289,0.43,33,0.47,1000,0.46,0.15,10,69.8,10.4,820,306914,12,8.7,4.9,20%,28%
135469532,304,36,cpm,300171,135469532,2019-04-07 05:30:26+00:00,56,lnd_7318u,34.111923,-118.255516,Los Angeles,32,58,16,8,79,44348,0.429,33,0.46,1000,0.46,0.15,10,69.8,10.4,820,305608,12,8.7,4.9,20%,28%
135471244,304,14.7,celcius,300179,135471244,2019-04-07 06:40:26+00:00,56,"DeviceID:30017,Temperature:14.7",34.111923,-118.255516,Los Angeles,32,58,16,8,79,44348,0.429,33,0.46,1000,0.46,0.15,10,69.8,10.4,820,305608,12,8.7,4.9,20%,28%
135475399,304,13.1,celcius,300179,135475399,2019-04-07 09:19:51+00:00,56,"DeviceID:30017,Temperature:13.1",34.111923,-118.255516,Los Angeles,32,58,16,8,79,44348,0.429,33,0.46,1000,0.46,0.15,10,69.8,10.4,820,305608,12,8.7,4.9,20%,28%
135477019,304,12.9,celcius,300179,135477019,2019-04-07 09:39:51+00:00,56,"DeviceID:30017,Temperature:12.9",34.111923,-118.255516,Los Angeles,32,58,16,8,79,44348,0.429,33,0.46,1000,0.46,0.15,10,69.8,10.4,820,305608,12,8.7,4.9,20%,28%
135488079,304,43.4,celcius,300179,135488079,2019-04-07 18:19:51+00:00,56,"DeviceID:30017,Temperature:43.4",34.111923,-118.255516,Los Angeles,32,58,16,8,79,44348,0.429,33,0.46,1000,0.46,0.15,10,69.8,10.4,820,305608,12,8.7,4.9,20%,28%
137821802,304,12,celcius,300179,137821802,2019-05-11 12:51:49+00:00,104,"DeviceID:30017,Temperature:12.0,Battery Voltage:3.867594",34.111771,-118.255531,Los Angeles,32,58,16,8,79,44289,0.43,33,0.46,1000,0.45,0.15,10,69.8,10.4,820,307845,12,8.7,4.9,20%,28%
137889994,304,34,cpm,300172,137889994,2019-05-13 01:57:04+00:00,104,lnd_7318c,34.111774,-118.255516,Los Angeles,32,58,16,8,79,44289,0.43,33,0.47,1000,0.46,0.15,10,69.8,10.4,820,307186,12,8.7,4.9,20%,28%
